T0	t0/tau	cal_g_function_a	err
1.800000e+00	2.100000e-01	2.1590867062e-09	3.5926835994e-09
1.800000e+00	2.200000e-01	2.1847153312e-09	3.6329670785e-09
1.800000e+00	2.300000e-01	2.2098397769e-09	3.6722800370e-09
1.800000e+00	2.400000e-01	2.2344066953e-09	3.7105280684e-09
1.800000e+00	2.500000e-01	2.2583913250e-09	3.7476662672e-09
1.800000e+00	2.600000e-01	2.2817938956e-09	3.7836930069e-09
1.800000e+00	2.700000e-01	2.3046355867e-09	3.8186429179e-09
1.800000e+00	2.800000e-01	2.3269542042e-09	3.8525794082e-09
1.800000e+00	2.900000e-01	2.3487998451e-09	3.8855871519e-09
1.800000e+00	3.000000e-01	2.3702307118e-09	3.9177648268e-09
1.800000e+00	3.100000e-01	2.3913092578e-09	3.9492184420e-09
1.800000e+00	3.200000e-01	2.4120987706e-09	3.9800554092e-09
1.800000e+00	3.300000e-01	2.4326605014e-09	4.0103795807e-09
1.800000e+00	3.400000e-01	2.4530513620e-09	7.9109672423e-10
1.800000e+00	3.500000e-01	2.4733222226e-09	1.4721138192e-09
1.800000e+00	3.600000e-01	2.4935167378e-09	4.1032102424e-09
1.800000e+00	3.700000e-01	2.5136707098e-09	4.1341943794e-09
1.800000e+00	3.800000e-01	2.5338118751e-09	4.1648868986e-09
1.800000e+00	3.900000e-01	2.5539600640e-09	4.1953344942e-09
1.800000e+00	4.000000e-01	2.5741276499e-09	4.2255689990e-09
1.800000e+00	4.100000e-01	2.5943202310e-09	4.2556088339e-09
1.800000e+00	4.200000e-01	2.6145374362e-09	4.2854606319e-09
1.800000e+00	4.300000e-01	2.6347738596e-09	4.3151210350e-09
1.800000e+00	4.400000e-01	2.6550200036e-09	4.3445785023e-09
1.800000e+00	4.500000e-01	2.6752632521e-09	4.3738151331e-09
1.800000e+00	4.600000e-01	2.6954887839e-09	4.4028083786e-09
1.800000e+00	4.700000e-01	2.7156804521e-09	4.4315326641e-09
1.800000e+00	4.800000e-01	2.7358215733e-09	4.4599608418e-09
1.800000e+00	4.900000e-01	2.7558956199e-09	4.4880654929e-09
1.800000e+00	5.000000e-01	2.7758868330e-09	4.5158200338e-09
1.800000e+00	5.100000e-01	2.7957807198e-09	4.5431996408e-09
1.800000e+00	5.200000e-01	2.8155644447e-09	4.5701819918e-09
1.800000e+00	5.300000e-01	2.8352271317e-09	4.5967478146e-09
1.800000e+00	5.400000e-01	2.8547600604e-09	4.6228812780e-09
1.800000e+00	5.500000e-01	2.8741567752e-09	4.6485702074e-09
1.800000e+00	5.600000e-01	2.8934131212e-09	4.6738061683e-09
1.800000e+00	5.700000e-01	2.9125271941e-09	4.6985844101e-09
1.800000e+00	5.800000e-01	2.9314992391e-09	4.7229037047e-09
1.800000e+00	5.900000e-01	2.9402871751e-09	5.1902960170e-09
1.800000e+00	6.000000e-01	2.9564830695e-09	5.3909673013e-10
1.800000e+00	6.100000e-01	2.9875942701e-09	4.7950439069e-09
1.800000e+00	6.200000e-01	3.0060372810e-09	4.8232444381e-09
1.800000e+00	6.300000e-01	3.0243649414e-09	4.8511888944e-09
1.800000e+00	6.400000e-01	3.0425859655e-09	4.8788914686e-09
1.800000e+00	6.500000e-01	3.0607095692e-09	4.9063670758e-09
1.800000e+00	6.600000e-01	3.0787452294e-09	4.9336309564e-09
1.800000e+00	6.700000e-01	3.0967024290e-09	4.9606982713e-09
1.800000e+00	6.800000e-01	3.1145904483e-09	4.9875837699e-09
1.800000e+00	6.900000e-01	3.1324181681e-09	5.0143014660e-09
1.800000e+00	7.000000e-01	3.1501938857e-09	5.0408643502e-09
1.800000e+00	7.100000e-01	3.1679251950e-09	5.0672841951e-09
1.800000e+00	7.200000e-01	3.1856188533e-09	5.0935713335e-09
1.800000e+00	7.300000e-01	3.2032807111e-09	2.1313149735e-09
1.800000e+00	7.400000e-01	3.2209156362e-09	1.5437659266e-10
1.800000e+00	7.500000e-01	3.2385275055e-09	1.0966736799e-09
1.800000e+00	7.600000e-01	3.2561191804e-09	3.6981233465e-09
1.800000e+00	7.700000e-01	3.2736925279e-09	5.2232655574e-09
1.800000e+00	7.800000e-01	3.2912484671e-09	5.2488824333e-09
1.800000e+00	7.900000e-01	3.3087870089e-09	5.2743931482e-09
1.800000e+00	8.000000e-01	3.3263073361e-09	5.2997952301e-09
1.800000e+00	8.100000e-01	3.3438078846e-09	5.3250849374e-09
1.800000e+00	8.200000e-01	3.3612864319e-09	5.3502574066e-09
1.800000e+00	8.300000e-01	3.3787402023e-09	5.3753068286e-09
1.800000e+00	8.400000e-01	3.3961659645e-09	5.4002266043e-09
1.800000e+00	8.500000e-01	3.4135601448e-09	5.4250095357e-09
1.800000e+00	8.600000e-01	3.4309189281e-09	5.4496479946e-09
1.800000e+00	8.700000e-01	3.4482383637e-09	5.4741340809e-09
1.800000e+00	8.800000e-01	3.4655144746e-09	5.4984598147e-09
1.800000e+00	8.900000e-01	3.4827433283e-09	5.5226172584e-09
1.800000e+00	9.000000e-01	3.4999211581e-09	5.5465986979e-09
1.800000e+00	9.100000e-01	3.5170444175e-09	5.5703967402e-09
1.800000e+00	9.200000e-01	3.5341098599e-09	5.5940044518e-09
1.800000e+00	9.300000e-01	3.5511146042e-09	5.6174154538e-09
1.800000e+00	9.400000e-01	3.5680561745e-09	5.6406239908e-09
1.800000e+00	9.500000e-01	3.5849325561e-09	5.6636250303e-09
1.800000e+00	9.600000e-01	3.6017422068e-09	5.6864142689e-09
1.800000e+00	9.700000e-01	3.6184840975e-09	5.7089882065e-09
1.800000e+00	9.800000e-01	3.6351577016e-09	5.7313441293e-09
1.800000e+00	9.900000e-01	3.6517630092e-09	5.7534801246e-09
1.800000e+00	1.000000e+00	3.6683005122e-09	5.7753950698e-09
1.800000e+00	1.010000e+00	3.6847711765e-09	5.7970885807e-09
1.800000e+00	1.020000e+00	3.7011764444e-09	5.8185610021e-09
1.800000e+00	1.030000e+00	3.7175181665e-09	5.8398133173e-09
1.800000e+00	1.040000e+00	3.7337985882e-09	5.8608471220e-09
1.800000e+00	1.050000e+00	3.7500202988e-09	5.8816645257e-09
1.800000e+00	1.060000e+00	3.7661861801e-09	5.9022680820e-09
1.800000e+00	1.070000e+00	3.7822993667e-09	5.9226607227e-09
1.800000e+00	1.080000e+00	3.7983631773e-09	5.9428456355e-09
1.800000e+00	1.090000e+00	3.8143810832e-09	5.9628262230e-09
1.800000e+00	1.100000e+00	3.8303566330e-09	5.9826059741e-09
1.800000e+00	1.110000e+00	3.8462934137e-09	6.0022337667e-09
1.800000e+00	1.120000e+00	3.8621949981e-09	6.0245165025e-09
1.800000e+00	1.130000e+00	3.8780648848e-09	6.0465436191e-09
1.800000e+00	1.140000e+00	3.8939064711e-09	6.0683205145e-09
1.800000e+00	1.150000e+00	3.9097229869e-09	6.0898521851e-09
1.800000e+00	1.160000e+00	3.9255174752e-09	6.1111431751e-09
1.800000e+00	1.170000e+00	3.9412927514e-09	6.1321975269e-09
1.800000e+00	1.180000e+00	3.9570513634e-09	6.1530187275e-09
1.800000e+00	1.190000e+00	3.9727955785e-09	5.3251123262e-09
1.800000e+00	1.200000e+00	3.9885273600e-09	2.8013102416e-09
1.800000e+00	1.210000e+00	4.0042483480e-09	8.7851043423e-10
1.800000e+00	1.220000e+00	4.0199598465e-09	6.2148127131e-11
1.800000e+00	1.230000e+00	4.0356628290e-09	1.3673236350e-09
1.800000e+00	1.240000e+00	4.0513579258e-09	3.4982172098e-09
1.800000e+00	1.250000e+00	4.0670454346e-09	6.1897388516e-09
1.800000e+00	1.260000e+00	4.0827253249e-09	6.3114070932e-09
1.800000e+00	1.270000e+00	4.0983972535e-09	6.3301825290e-09
1.800000e+00	1.280000e+00	4.1140605807e-09	6.3487246111e-09
1.800000e+00	1.290000e+00	4.1297143771e-09	6.3670298954e-09
1.800000e+00	1.300000e+00	4.1453574743e-09	6.3850944333e-09
1.800000e+00	1.310000e+00	4.1609884633e-09	6.4029137965e-09
1.800000e+00	1.320000e+00	4.1766057254e-09	6.4204831287e-09
1.800000e+00	1.330000e+00	4.1922074769e-09	6.4377972029e-09
1.800000e+00	1.340000e+00	4.2077917872e-09	6.4548504687e-09
1.800000e+00	1.350000e+00	4.2233566149e-09	6.4716371119e-09
1.800000e+00	1.360000e+00	4.2388998301e-09	6.4881510925e-09
1.800000e+00	1.370000e+00	4.2544192600e-09	6.5043862235e-09
1.800000e+00	1.380000e+00	4.2381360480e-09	2.0284291709e-09
1.800000e+00	1.390000e+00	4.2533729721e-09	1.6815360848e-09
1.800000e+00	1.400000e+00	4.3008130581e-09	6.5513553653e-09
1.800000e+00	1.410000e+00	4.3162157508e-09	6.5664118940e-09
1.800000e+00	1.420000e+00	4.3315841486e-09	6.5811580969e-09
1.800000e+00	1.430000e+00	4.3469164197e-09	6.5955879171e-09
1.800000e+00	1.440000e+00	4.3622108874e-09	6.6096954800e-09
1.800000e+00	1.450000e+00	4.3774660344e-09	6.6234751241e-09
1.800000e+00	1.460000e+00	4.3926805358e-09	6.6369214362e-09
1.800000e+00	1.470000e+00	4.4078532764e-09	6.6500292861e-09
1.800000e+00	1.480000e+00	4.4229833459e-09	6.6627938278e-09
1.800000e+00	1.490000e+00	4.4380700688e-09	6.6752105410e-09
1.800000e+00	1.500000e+00	4.4531129985e-09	6.6933382588e-09
1.800000e+00	1.510000e+00	4.4681119303e-09	6.7146412716e-09
1.800000e+00	1.520000e+00	4.4830668979e-09	6.7357960291e-09
1.800000e+00	1.530000e+00	4.4979781634e-09	6.7568022706e-09
1.800000e+00	1.540000e+00	4.5128462381e-09	6.7776600788e-09
1.800000e+00	1.550000e+00	4.5276718496e-09	6.7983698353e-09
1.800000e+00	1.560000e+00	4.5424559438e-09	6.8189322243e-09
1.800000e+00	1.570000e+00	4.5571996825e-09	6.8393482215e-09
1.800000e+00	1.580000e+00	4.5719044089e-09	6.8596190515e-09
1.800000e+00	1.590000e+00	4.5865716537e-09	6.8797461951e-09
1.800000e+00	1.600000e+00	4.6012031079e-09	6.8997313361e-09
1.800000e+00	1.610000e+00	4.6158006027e-09	6.9195763424e-09
1.800000e+00	1.620000e+00	4.6303660998e-09	6.9392832545e-09
1.800000e+00	1.630000e+00	4.6449016556e-09	6.9588542187e-09
1.800000e+00	1.640000e+00	4.6594094202e-09	6.9782914872e-09
1.800000e+00	1.650000e+00	4.6738915995e-09	6.9975973702e-09
1.800000e+00	1.660000e+00	4.6883504344e-09	7.0167741959e-09
1.800000e+00	1.670000e+00	4.7027881964e-09	7.0358243004e-09
1.800000e+00	1.680000e+00	4.7172071417e-09	7.0547499644e-09
1.800000e+00	1.690000e+00	4.7316095046e-09	7.0735534013e-09
1.800000e+00	1.700000e+00	4.7459974811e-09	7.0922367267e-09
1.800000e+00	1.710000e+00	4.7603731884e-09	7.1108019049e-09
1.800000e+00	1.720000e+00	4.7747386713e-09	7.1292507515e-09
1.800000e+00	1.730000e+00	4.7890958707e-09	7.1475848809e-09
1.800000e+00	1.740000e+00	4.8034466043e-09	7.1658056889e-09
1.800000e+00	1.750000e+00	4.8177925612e-09	7.1839143426e-09
1.800000e+00	1.760000e+00	4.8321352823e-09	7.2019117332e-09
1.800000e+00	1.770000e+00	4.8464761515e-09	7.2197984781e-09
1.800000e+00	1.780000e+00	4.8608163824e-09	7.2375749038e-09
1.800000e+00	1.790000e+00	4.8751570116e-09	7.2552410210e-09
1.800000e+00	1.800000e+00	4.8894988929e-09	7.2727965226e-09
1.800000e+00	1.810000e+00	4.9038426872e-09	5.5958220391e-09
1.800000e+00	1.820000e+00	4.9181888715e-09	3.1454999459e-09
1.800000e+00	1.830000e+00	4.9325377217e-09	1.2099513998e-09
1.800000e+00	1.840000e+00	4.9468893223e-09	4.1606842958e-11
1.800000e+00	1.850000e+00	4.9612435737e-09	8.4995015545e-10
1.800000e+00	1.860000e+00	4.9756001805e-09	2.6489534917e-09
1.800000e+00	1.870000e+00	4.9899586709e-09	5.0138406192e-09
1.800000e+00	1.880000e+00	5.0043184014e-09	7.4091126783e-09
1.800000e+00	1.890000e+00	5.0186785582e-09	7.4256045168e-09
1.800000e+00	1.900000e+00	5.0330381718e-09	7.4419647615e-09
1.800000e+00	1.910000e+00	5.0473961282e-09	7.4581896696e-09
1.800000e+00	1.920000e+00	5.0617511866e-09	7.4742752609e-09
1.800000e+00	1.930000e+00	5.0761019758e-09	7.4902173257e-09
1.800000e+00	1.940000e+00	5.0904470224e-09	7.5060114552e-09
1.800000e+00	1.950000e+00	5.1047847704e-09	7.5216530737e-09
1.800000e+00	1.960000e+00	5.1191135774e-09	7.5371374385e-09
1.800000e+00	1.970000e+00	5.1334317475e-09	7.5524596805e-09
1.800000e+00	1.980000e+00	5.1477375366e-09	7.5676148207e-09
1.800000e+00	1.990000e+00	5.1620291730e-09	7.5825978044e-09
1.900000e+00	0.000000e+00	2.2408582896e-09	3.2594744013e-11
1.900000e+00	1.000000e-02	2.2943129559e-09	2.8148733604e-11
1.900000e+00	2.000000e-02	2.3482052551e-09	1.6582460913e-12
1.900000e+00	3.000000e-02	2.4018804633e-09	9.6301605659e-11
1.900000e+00	4.000000e-02	2.4546088838e-09	5.3952520702e-10
1.900000e+00	5.000000e-02	2.5056193247e-09	1.7086742688e-09
1.900000e+00	6.000000e-02	2.5541539062e-09	4.1708657675e-09
1.900000e+00	7.000000e-02	2.5646638792e-09	4.2911497613e-09
1.900000e+00	8.000000e-02	2.5963656650e-09	4.3416811077e-09
1.900000e+00	9.000000e-02	2.6261728251e-09	4.3888243386e-09
1.900000e+00	1.000000e-01	2.6554075784e-09	4.4348684853e-09
1.900000e+00	1.100000e-01	2.6850977044e-09	4.4815923362e-09
1.900000e+00	1.200000e-01	2.7158825532e-09	4.5301015485e-09
1.900000e+00	1.300000e-01	2.7480422354e-09	4.5808792483e-09
1.900000e+00	1.400000e-01	2.7815846887e-09	4.6339368925e-09
1.900000e+00	1.500000e-01	2.8163411246e-09	4.6889796606e-09
1.900000e+00	1.600000e-01	2.8520456704e-09	4.7455444609e-09
1.900000e+00	1.700000e-01	2.8883930611e-09	4.8030998974e-09
1.900000e+00	1.800000e-01	2.9250767442e-09	4.8611123114e-09
1.900000e+00	1.900000e-01	2.9618124302e-09	4.9190865672e-09
1.900000e+00	2.000000e-01	2.9983515490e-09	4.9765893827e-09
1.900000e+00	2.100000e-01	3.0344881431e-09	5.0332612812e-09
1.900000e+00	2.200000e-01	3.0700614148e-09	5.0888209824e-09
1.900000e+00	2.300000e-01	3.1049553780e-09	5.1430648207e-09
1.900000e+00	2.400000e-01	3.1390965021e-09	5.1958626513e-09
1.900000e+00	2.500000e-01	3.1724499318e-09	5.2471512924e-09
1.900000e+00	2.600000e-01	3.2050146829e-09	5.2969262183e-09
1.900000e+00	2.700000e-01	3.2368181972e-09	5.3452321058e-09
1.900000e+00	2.800000e-01	3.2679105368e-09	5.3921527817e-09
1.900000e+00	2.900000e-01	3.2983585318e-09	5.4378010779e-09
1.900000e+00	3.000000e-01	3.3282401305e-09	5.4823090454e-09
1.900000e+00	3.100000e-01	3.3576391874e-09	5.5258189205e-09
1.900000e+00	3.200000e-01	3.3866408541e-09	5.5684751234e-09
1.900000e+00	3.300000e-01	3.4153276705e-09	5.6104175124e-09
1.900000e+00	3.400000e-01	3.4437764596e-09	1.7406206860e-09
1.900000e+00	3.500000e-01	3.4720559931e-09	1.2581038913e-09
1.900000e+00	3.600000e-01	3.5002254022e-09	5.7371206907e-09
1.900000e+00	3.700000e-01	3.5283332934e-09	5.7800196173e-09
1.900000e+00	3.800000e-01	3.5564174354e-09	5.8224955627e-09
1.900000e+00	3.900000e-01	3.5845049701e-09	5.8646128017e-09
1.900000e+00	4.000000e-01	3.6126129983e-09	5.9064155378e-09
1.900000e+00	4.100000e-01	3.6407494755e-09	5.9479298174e-09
1.900000e+00	4.200000e-01	3.6689143128e-09	5.9891657376e-09
1.900000e+00	4.300000e-01	3.6971005963e-09	6.0301198287e-09
1.900000e+00	4.400000e-01	3.7252958876e-09	6.0707775170e-09
1.900000e+00	4.500000e-01	3.7534834963e-09	6.1111155450e-09
1.900000e+00	4.600000e-01	3.7816437397e-09	6.1511043167e-09
1.900000e+00	4.700000e-01	3.8097551085e-09	6.1907100443e-09
1.900000e+00	4.800000e-01	3.8377953321e-09	6.2298967529e-09
1.900000e+00	4.900000e-01	3.8657423194e-09	6.2686279956e-09
1.900000e+00	5.000000e-01	3.8935749872e-09	6.3068683897e-09
1.900000e+00	5.100000e-01	3.9212739148e-09	6.3445848349e-09
1.900000e+00	5.200000e-01	3.9488219053e-09	6.3817475481e-09
1.900000e+00	5.300000e-01	3.9762043596e-09	6.4183307836e-09
1.900000e+00	5.400000e-01	4.0034095764e-09	6.4543133919e-09
1.900000e+00	5.500000e-01	4.0304288776e-09	6.4896790901e-09
1.900000e+00	5.600000e-01	4.0572566785e-09	6.5244166084e-09
1.900000e+00	5.700000e-01	4.0838904030e-09	6.5585195913e-09
1.900000e+00	5.800000e-01	4.1103303681e-09	6.5919864193e-09
1.900000e+00	5.900000e-01	4.1365795640e-09	6.6309869871e-09
1.900000e+00	6.000000e-01	4.1458603265e-09	1.4699418535e-10
1.900000e+00	6.100000e-01	4.1885293376e-09	6.7103667901e-09
1.900000e+00	6.200000e-01	4.2142466728e-09	6.7494881991e-09
1.900000e+00	6.300000e-01	4.2398060563e-09	6.7882532940e-09
1.900000e+00	6.400000e-01	4.2652192017e-09	6.8266811788e-09
1.900000e+00	6.500000e-01	4.2904985056e-09	6.8647919230e-09
1.900000e+00	6.600000e-01	4.3156567146e-09	6.9026060364e-09
1.900000e+00	6.700000e-01	4.3407065933e-09	6.9401439298e-09
1.900000e+00	6.800000e-01	4.3656606411e-09	6.9774254633e-09
1.900000e+00	6.900000e-01	4.3905308096e-09	7.0144694975e-09
1.900000e+00	7.000000e-01	4.4153282955e-09	7.0512935472e-09
1.900000e+00	7.100000e-01	4.4400633348e-09	7.0879134578e-09
1.900000e+00	7.200000e-01	4.4647450513e-09	7.1243431753e-09
1.900000e+00	7.300000e-01	4.4893813444e-09	3.0105951290e-09
1.900000e+00	7.400000e-01	4.5139788133e-09	2.8744745859e-10
1.900000e+00	7.500000e-01	4.5385427059e-09	1.3039052388e-09
1.900000e+00	7.600000e-01	4.5630769216e-09	4.6722852839e-09
1.900000e+00	7.700000e-01	4.5875840202e-09	7.3039751318e-09
1.900000e+00	7.800000e-01	4.6120652852e-09	7.3394338823e-09
1.900000e+00	7.900000e-01	4.6365207826e-09	7.3747384109e-09
1.900000e+00	8.000000e-01	4.6609494688e-09	7.4098854336e-09
1.900000e+00	8.100000e-01	4.6853492859e-09	7.4448699448e-09
1.900000e+00	8.200000e-01	4.7097173061e-09	7.4796854508e-09
1.900000e+00	8.300000e-01	4.7340498398e-09	7.5143241602e-09
1.900000e+00	8.400000e-01	4.7583425948e-09	7.5487772353e-09
1.900000e+00	8.500000e-01	4.7825908174e-09	7.5830350163e-09
1.900000e+00	8.600000e-01	4.8067894244e-09	7.6170872594e-09
1.900000e+00	8.700000e-01	4.8309331528e-09	7.6509233723e-09
1.900000e+00	8.800000e-01	4.8550166904e-09	7.6845326182e-09
1.900000e+00	8.900000e-01	4.8790348082e-09	7.7179043497e-09
1.900000e+00	9.000000e-01	4.9029824694e-09	7.7510281790e-09
1.900000e+00	9.100000e-01	4.9268549512e-09	7.7838941758e-09
1.900000e+00	9.200000e-01	4.9506479240e-09	7.8164930050e-09
1.900000e+00	9.300000e-01	4.9743575482e-09	7.8488160754e-09
1.900000e+00	9.400000e-01	4.9979805318e-09	7.8808556423e-09
1.900000e+00	9.500000e-01	5.0215141902e-09	7.9126049048e-09
1.900000e+00	9.600000e-01	5.0449564890e-09	7.9440580644e-09
1.900000e+00	9.700000e-01	5.0683060628e-09	7.9752103757e-09
1.900000e+00	9.800000e-01	5.0915622313e-09	8.0060581608e-09
1.900000e+00	9.900000e-01	5.1147250073e-09	8.0365988115e-09
1.900000e+00	1.000000e+00	5.1377950677e-09	8.0668307676e-09
1.900000e+00	1.010000e+00	5.1607737396e-09	8.0967534800e-09
1.900000e+00	1.020000e+00	5.1836629675e-09	8.1263673482e-09
1.900000e+00	1.030000e+00	5.2064652632e-09	8.1556736547e-09
1.900000e+00	1.040000e+00	5.2291836589e-09	8.1846744778e-09
1.900000e+00	1.050000e+00	5.2518216463e-09	8.2133725970e-09
1.900000e+00	1.060000e+00	5.2743831131e-09	8.2417713890e-09
1.900000e+00	1.070000e+00	5.2968722820e-09	8.2698747180e-09
1.900000e+00	1.080000e+00	5.3192936273e-09	8.2976868163e-09
1.900000e+00	1.090000e+00	5.3416518189e-09	8.3252121779e-09
1.900000e+00	1.100000e+00	5.3639516394e-09	8.3524554235e-09
1.900000e+00	1.110000e+00	5.3861979149e-09	8.3794212042e-09
1.900000e+00	1.120000e+00	5.4083954524e-09	8.4061140751e-09
1.900000e+00	1.130000e+00	5.4305489660e-09	8.4342980465e-09
1.900000e+00	1.140000e+00	5.4526630218e-09	8.4643706665e-09
1.900000e+00	1.150000e+00	5.4747419679e-09	8.4940978689e-09
1.900000e+00	1.160000e+00	5.4967899041e-09	8.5234857774e-09
1.900000e+00	1.170000e+00	5.5188106106e-09	8.5525398152e-09
1.900000e+00	1.180000e+00	5.5408075233e-09	8.5812646660e-09
1.900000e+00	1.190000e+00	5.5627836946e-09	6.7865923420e-09
1.900000e+00	1.200000e+00	5.5847417641e-09	3.4936838732e-09
1.900000e+00	1.210000e+00	5.6066839439e-09	1.0167950270e-09
1.900000e+00	1.220000e+00	5.6286119930e-09	1.5224614741e-10
1.900000e+00	1.230000e+00	5.6505272254e-09	1.9903845834e-09
1.900000e+00	1.240000e+00	5.6724304938e-09	4.8782399912e-09
1.900000e+00	1.250000e+00	5.6943222069e-09	8.4948179652e-09
1.900000e+00	1.260000e+00	5.7162023317e-09	8.7994970567e-09
1.900000e+00	1.270000e+00	5.7380704151e-09	8.8253295118e-09
1.900000e+00	1.280000e+00	5.7599256017e-09	8.8508323925e-09
1.900000e+00	1.290000e+00	5.7817666662e-09	8.8760010636e-09
1.900000e+00	1.300000e+00	5.8035920371e-09	8.9008301957e-09
1.900000e+00	1.310000e+00	5.8253998319e-09	8.9253138204e-09
1.900000e+00	1.320000e+00	5.8471878964e-09	8.9494454072e-09
1.900000e+00	1.330000e+00	5.8689538425e-09	8.9732179085e-09
1.900000e+00	1.340000e+00	5.8906950920e-09	8.9966238562e-09
1.900000e+00	1.350000e+00	5.9124089074e-09	9.0196554150e-09
1.900000e+00	1.360000e+00	5.9340924560e-09	9.0423044672e-09
1.900000e+00	1.370000e+00	5.9557428280e-09	9.0645626750e-09
1.900000e+00	1.380000e+00	5.9346536126e-09	1.7714671087e-09
1.900000e+00	1.390000e+00	5.9559335433e-09	3.2420402617e-09
1.900000e+00	1.400000e+00	6.0204657888e-09	9.1289072756e-09
1.900000e+00	1.410000e+00	6.0419546125e-09	9.1495170790e-09
1.900000e+00	1.420000e+00	6.0633962290e-09	9.1696936862e-09
1.900000e+00	1.430000e+00	6.0847882008e-09	9.1894289517e-09
1.900000e+00	1.440000e+00	6.1061282846e-09	9.2087149658e-09
1.900000e+00	1.450000e+00	6.1274144704e-09	9.2275441227e-09
1.900000e+00	1.460000e+00	6.1486450004e-09	9.2459091345e-09
1.900000e+00	1.470000e+00	6.1698183869e-09	9.2638030927e-09
1.900000e+00	1.480000e+00	6.1909334344e-09	9.2892056107e-09
1.900000e+00	1.490000e+00	6.2119892533e-09	9.3191479710e-09
1.900000e+00	1.500000e+00	6.2329852649e-09	9.3488842068e-09
1.900000e+00	1.510000e+00	6.2539212095e-09	9.3784130827e-09
1.900000e+00	1.520000e+00	6.2747971512e-09	9.4077338087e-09
1.900000e+00	1.530000e+00	6.2956134669e-09	9.4368460314e-09
1.900000e+00	1.540000e+00	6.3163708544e-09	9.4657498377e-09
1.900000e+00	1.550000e+00	6.3370703097e-09	9.4944457195e-09
1.900000e+00	1.560000e+00	6.3577131239e-09	9.5229345818e-09
1.900000e+00	1.570000e+00	6.3783008643e-09	9.5512177075e-09
1.900000e+00	1.580000e+00	6.3988353579e-09	9.5792967196e-09
1.900000e+00	1.590000e+00	6.4193186739e-09	9.6071735723e-09
1.900000e+00	1.600000e+00	6.4397530892e-09	9.6348504957e-09
1.900000e+00	1.610000e+00	6.4601410844e-09	9.6623299785e-09
1.900000e+00	1.620000e+00	6.4804852970e-09	9.6896147060e-09
1.900000e+00	1.630000e+00	6.5007885028e-09	9.7167075315e-09
1.900000e+00	1.640000e+00	6.5210535982e-09	9.7436114402e-09
1.900000e+00	1.650000e+00	6.5412835490e-09	9.7703294808e-09
1.900000e+00	1.660000e+00	6.5614813794e-09	9.7968647452e-09
1.900000e+00	1.670000e+00	6.5816501352e-09	9.8232203058e-09
1.900000e+00	1.680000e+00	6.6017928560e-09	9.8493991836e-09
1.900000e+00	1.690000e+00	6.6219125473e-09	9.8754042990e-09
1.900000e+00	1.700000e+00	6.6420121522e-09	9.9012384185e-09
1.900000e+00	1.710000e+00	6.6620945276e-09	9.9269041365e-09
1.900000e+00	1.720000e+00	6.6821624107e-09	9.9524038210e-09
1.900000e+00	1.730000e+00	6.7022184070e-09	9.9777395760e-09
1.900000e+00	1.740000e+00	6.7222649596e-09	1.0002913211e-08
1.900000e+00	1.750000e+00	6.7423043336e-09	1.0027926220e-08
1.900000e+00	1.760000e+00	6.7623385955e-09	1.0052779733e-08
1.900000e+00	1.770000e+00	6.7823695973e-09	1.0077474508e-08
1.900000e+00	1.780000e+00	6.8023989665e-09	1.0102010907e-08
1.900000e+00	1.790000e+00	6.8224280892e-09	1.0126388863e-08
1.900000e+00	1.800000e+00	6.8424581098e-09	1.0150607899e-08
1.900000e+00	1.810000e+00	6.8624899105e-09	7.0417931312e-09
1.900000e+00	1.820000e+00	6.8825241210e-09	3.8560195727e-09
1.900000e+00	1.830000e+00	6.9025611133e-09	1.3756464474e-09
1.900000e+00	1.840000e+00	6.9226009926e-09	1.0228969500e-12
1.900000e+00	1.850000e+00	6.9426436194e-09	1.3453729134e-09
1.900000e+00	1.860000e+00	6.9626885952e-09	3.8280031620e-09
1.900000e+00	1.870000e+00	6.9827352809e-09	7.0378149186e-09
1.900000e+00	1.880000e+00	7.0027828045e-09	1.0338433759e-08
1.900000e+00	1.890000e+00	7.0228300711e-09	1.0361127429e-08
1.900000e+00	1.900000e+00	7.0428757817e-09	1.0383633212e-08
1.900000e+00	1.910000e+00	7.0629184332e-09	1.0405945998e-08
1.900000e+00	1.920000e+00	7.0829563526e-09	1.0428060367e-08
1.900000e+00	1.930000e+00	7.1029877065e-09	1.0449970593e-08
1.900000e+00	1.940000e+00	7.1230105195e-09	1.0471670682e-08
1.900000e+00	1.950000e+00	7.1430226915e-09	1.0493154409e-08
1.900000e+00	1.960000e+00	7.1630220273e-09	1.0514415330e-08
1.900000e+00	1.970000e+00	7.1830062528e-09	1.0535446842e-08
1.900000e+00	1.980000e+00	7.2029730247e-09	1.0556242186e-08
1.900000e+00	1.990000e+00	7.2229199777e-09	1.0576794505e-08
2.000000e+00	0.000000e+00	3.0890142705e-09	4.3609676025e-11
2.000000e+00	1.000000e-02	3.1614470655e-09	3.7651257059e-11
2.000000e+00	2.000000e-02	3.2344593210e-09	2.3989276708e-12
2.000000e+00	3.000000e-02	3.3071769521e-09	1.2591363255e-10
2.000000e+00	4.000000e-02	3.3786265219e-09	7.0826413512e-10
2.000000e+00	5.000000e-02	3.4477797220e-09	2.2448803753e-09
2.000000e+00	6.000000e-02	3.5136261388e-09	5.4809162106e-09
2.000000e+00	7.000000e-02	3.5286987603e-09	5.8880624286e-09
2.000000e+00	8.000000e-02	3.5720235342e-09	5.9567780725e-09
