T0	t0/tau	cal_g_function_a	err
7.000000e+00	1.830000e+00	8.0701082150e-06	2.9712814765e-09
7.000000e+00	1.840000e+00	8.0935810873e-06	2.6237049912e-09
7.000000e+00	1.850000e+00	8.1170251690e-06	2.2470654822e-09
7.000000e+00	1.860000e+00	8.1404406880e-06	1.8563207468e-09
7.000000e+00	1.870000e+00	8.1638278687e-06	1.4664194816e-09
7.000000e+00	1.880000e+00	8.1871869333e-06	1.0919646256e-09
7.000000e+00	1.890000e+00	8.2105181010e-06	7.4705000591e-10
7.000000e+00	1.900000e+00	8.2338215887e-06	4.4544988597e-10
7.000000e+00	1.910000e+00	8.2570976108e-06	2.0168234814e-10
7.000000e+00	1.920000e+00	8.2803463788e-06	3.5847123067e-11
7.000000e+00	1.930000e+00	8.3035681020e-06	4.1090952762e-11
7.000000e+00	1.940000e+00	8.3267629873e-06	1.9520898544e-10
7.000000e+00	1.950000e+00	8.3499312391e-06	3.9783250432e-10
7.000000e+00	1.960000e+00	8.3730730596e-06	6.2366955233e-10
7.000000e+00	1.970000e+00	8.3961886486e-06	8.5617474868e-10
7.000000e+00	1.980000e+00	8.4192782034e-06	1.0817901842e-09
7.000000e+00	1.990000e+00	8.4423419194e-06	1.2901902953e-09
7.100000e+00	0.000000e+00	2.8236882648e-06	1.0889077950e-10
7.100000e+00	1.000000e-02	2.8929019510e-06	4.6228580593e-09
7.100000e+00	2.000000e-02	2.9460939090e-06	5.5616227587e-09
7.100000e+00	3.000000e-02	3.0028282627e-06	3.7044700170e-10
7.100000e+00	4.000000e-02	3.0577158387e-06	4.0837320120e-09
7.100000e+00	5.000000e-02	3.1111753490e-06	3.6278721663e-09
7.100000e+00	6.000000e-02	3.1633803743e-06	9.7720896241e-09
7.100000e+00	7.000000e-02	3.2143908466e-06	9.8302288837e-09
7.100000e+00	8.000000e-02	3.2644557169e-06	6.4233146449e-09
7.100000e+00	9.000000e-02	3.3136348197e-06	7.2729146271e-10
7.100000e+00	1.000000e-01	3.3620023613e-06	9.0997359193e-09
7.100000e+00	1.100000e-01	3.4096259506e-06	6.3062313223e-09
7.100000e+00	1.200000e-01	3.4565612666e-06	1.5720380533e-09
7.100000e+00	1.300000e-01	3.5028541283e-06	1.1739895463e-08
7.100000e+00	1.400000e-01	3.5485541480e-06	4.5475257258e-09
7.100000e+00	1.500000e-01	3.5936888956e-06	1.3002322562e-08
7.100000e+00	1.600000e-01	3.6382950062e-06	7.6288044578e-10
7.100000e+00	1.700000e-01	3.6824023837e-06	1.4530461498e-08
7.100000e+00	1.800000e-01	3.7260356385e-06	6.1156772069e-09
7.100000e+00	1.900000e-01	3.7692190632e-06	8.7167171537e-10
7.100000e+00	2.000000e-01	3.8119742274e-06	8.3284413556e-10
7.100000e+00	2.100000e-01	3.8543227613e-06	8.2541156856e-09
7.100000e+00	2.200000e-01	3.8962768745e-06	3.5863002289e-09
7.100000e+00	2.300000e-01	3.9378589937e-06	3.4490395600e-09
7.100000e+00	2.400000e-01	3.9790825014e-06	2.7247016174e-09
7.100000e+00	2.500000e-01	4.0199615952e-06	1.8475806385e-09
7.100000e+00	2.600000e-01	4.0605094656e-06	1.1108151728e-09
7.100000e+00	2.700000e-01	4.1007384002e-06	6.0228709370e-10
7.100000e+00	2.800000e-01	4.1406613228e-06	1.0077771921e-08
7.100000e+00	2.900000e-01	4.1802859636e-06	6.8282349006e-10
7.100000e+00	3.000000e-01	4.2196239449e-06	3.7544698885e-09
7.100000e+00	3.100000e-01	4.2586872111e-06	9.7661338737e-09
7.100000e+00	3.200000e-01	4.2974762830e-06	5.8417239654e-11
7.100000e+00	3.300000e-01	4.3360090650e-06	5.9751226837e-11
7.100000e+00	3.400000e-01	4.3742899257e-06	6.1404652754e-11
7.100000e+00	3.500000e-01	4.4123263818e-06	5.9905911824e-11
7.100000e+00	3.600000e-01	4.4501263578e-06	1.3391560245e-08
7.100000e+00	3.700000e-01	4.4876949593e-06	9.8642276312e-09
7.100000e+00	3.800000e-01	4.5250394603e-06	6.5602112568e-09
7.100000e+00	3.900000e-01	4.5621659709e-06	3.8554877921e-09
7.100000e+00	4.000000e-01	4.5990803108e-06	1.9062221763e-09
7.100000e+00	4.100000e-01	4.6357880294e-06	6.9688464166e-10
7.100000e+00	4.200000e-01	4.6722944235e-06	1.0671525934e-10
7.100000e+00	4.300000e-01	4.7086045548e-06	5.6060999271e-11
