,Emeas[MeV],DiffRate[s-1MeV-1],Spectrum[MeV-1]
29725,29.725,0.000896116,0.026883479999999998
29726,29.726,0.000896064,0.02688192
29727,29.727,0.000896013,0.02688039
29728,29.728,0.000895962,0.02687886
29729,29.729,0.000895911,0.02687733
29730,29.73,0.000895859,0.02687577
29731,29.731,0.000895808,0.02687424
29732,29.732,0.000895757,0.026872709999999998
29733,29.733,0.000895705,0.02687115
29734,29.734,0.000895654,0.02686962
29735,29.735,0.000895603,0.02686809
29736,29.736,0.000895552,0.026866559999999998
29737,29.737,0.000895501,0.02686503
29738,29.738,0.000895449,0.02686347
29739,29.739,0.000895398,0.02686194
29740,29.74,0.000895347,0.02686041
29741,29.741,0.000895296,0.026858879999999998
29742,29.742,0.000895244,0.02685732
29743,29.743,0.000895193,0.026855789999999997
29744,29.744,0.000895142,0.02685426
29745,29.745,0.000895091,0.02685273
29746,29.746,0.000895039,0.02685117
29747,29.747,0.000894988,0.02684964
29748,29.748,0.000894937,0.026848109999999998
29749,29.749,0.000894886,0.026846580000000002
29750,29.75,0.000894835,0.02684505
29751,29.751,0.000894783,0.02684349
29752,29.752,0.000894732,0.026841959999999998
29753,29.753,0.000894681,0.026840430000000002
29754,29.754,0.00089463,0.0268389
29755,29.755,0.000894579,0.02683737
29756,29.756,0.000894527,0.02683581
29757,29.757,0.000894476,0.02683428
29758,29.758,0.000894425,0.02683275
29759,29.759,0.000894374,0.02683122
29760,29.76,0.000894323,0.02682969
29761,29.761,0.000894272,0.02682816
29762,29.762,0.00089422,0.026826600000000003
29763,29.763,0.000894169,0.02682507
29764,29.764,0.000894118,0.02682354
29765,29.765,0.000894067,0.02682201
29766,29.766,0.000894016,0.02682048
29767,29.767,0.000893965,0.02681895
29768,29.768,0.000893913,0.02681739
29769,29.769,0.000893862,0.02681586
29770,29.77,0.000893811,0.02681433
29771,29.771,0.00089376,0.026812799999999998
29772,29.772,0.000893709,0.02681127
29773,29.773,0.000893658,0.02680974
29774,29.774,0.000893607,0.026808210000000002
29775,29.775,0.000893555,0.026806649999999998
29776,29.776,0.000893504,0.02680512
29777,29.777,0.000893453,0.02680359
29778,29.778,0.000893402,0.02680206
29779,29.779,0.000893351,0.02680053
29780,29.78,0.0008933,0.026799
29781,29.781,0.000893249,0.02679747
29782,29.782,0.000893198,0.02679594
29783,29.783,0.000893146,0.02679438
29784,29.784,0.000893095,0.02679285
29785,29.785,0.000893044,0.02679132
29786,29.786,0.000892993,0.02678979
29787,29.787,0.000892942,0.026788259999999998
29788,29.788,0.000892891,0.02678673
29789,29.789,0.00089284,0.0267852
29790,29.79,0.000892789,0.02678367
29791,29.791,0.000892738,0.02678214
29792,29.792,0.000892687,0.02678061
29793,29.793,0.000892636,0.02677908
29794,29.794,0.000892584,0.02677752
29795,29.795,0.000892533,0.02677599
29796,29.796,0.000892482,0.02677446
29797,29.797,0.000892431,0.02677293
29798,29.798,0.00089238,0.0267714
29799,29.799,0.000892329,0.026769869999999998
29800,29.8,0.000892278,0.02676834
29801,29.801,0.000892227,0.02676681
29802,29.802,0.000892176,0.02676528
29803,29.803,0.000892125,0.02676375
29804,29.804,0.000892074,0.02676222
29805,29.805,0.000892023,0.02676069
29806,29.806,0.000891972,0.02675916
29807,29.807,0.000891921,0.026757629999999998
29808,29.808,0.00089187,0.0267561
29809,29.809,0.000891819,0.02675457
29810,29.81,0.000891768,0.026753040000000002
29811,29.811,0.000891717,0.02675151
29812,29.812,0.000891666,0.026749980000000003
29813,29.813,0.000891615,0.02674845
29814,29.814,0.000891564,0.02674692
29815,29.815,0.000891513,0.02674539
29816,29.816,0.000891461,0.02674383
29817,29.817,0.00089141,0.0267423
29818,29.818,0.000891359,0.02674077
29819,29.819,0.000891308,0.02673924
29820,29.82,0.000891257,0.02673771
29821,29.821,0.000891206,0.02673618
29822,29.822,0.000891155,0.026734650000000002
29823,29.823,0.000891104,0.02673312
29824,29.824,0.000891053,0.026731590000000003
29825,29.825,0.000891002,0.02673006
29826,29.826,0.000890952,0.02672856
29827,29.827,0.000890901,0.026727030000000002
29828,29.828,0.00089085,0.0267255
29829,29.829,0.000890799,0.02672397
29830,29.83,0.000890748,0.02672244
29831,29.831,0.000890697,0.02672091
29832,29.832,0.000890646,0.02671938
29833,29.833,0.000890595,0.02671785
29834,29.834,0.000890544,0.026716319999999998
29835,29.835,0.000890493,0.026714790000000002
29836,29.836,0.000890442,0.02671326
29837,29.837,0.000890391,0.02671173
29838,29.838,0.00089034,0.0267102
29839,29.839,0.000890289,0.026708669999999997
29840,29.84,0.000890238,0.02670714
29841,29.841,0.000890187,0.026705609999999998
29842,29.842,0.000890136,0.02670408
29843,29.843,0.000890085,0.02670255
29844,29.844,0.000890034,0.026701020000000002
29845,29.845,0.000889983,0.02669949
29846,29.846,0.000889932,0.02669796
29847,29.847,0.000889881,0.02669643
29848,29.848,0.000889831,0.02669493
29849,29.849,0.00088978,0.0266934
29850,29.85,0.000889729,0.02669187
29851,29.851,0.000889678,0.02669034
29852,29.852,0.000889627,0.02668881
29853,29.853,0.000889576,0.02668728
29854,29.854,0.000889525,0.026685749999999998
29855,29.855,0.000889474,0.02668422
29856,29.856,0.000889423,0.02668269
29857,29.857,0.000889372,0.026681160000000002
29858,29.858,0.000889322,0.02667966
29859,29.859,0.000889271,0.026678129999999998
29860,29.86,0.00088922,0.0266766
29861,29.861,0.000889169,0.02667507
29862,29.862,0.000889118,0.026673540000000003
29863,29.863,0.000889067,0.02667201
29864,29.864,0.000889016,0.02667048
29865,29.865,0.000888965,0.02666895
29866,29.866,0.000888914,0.02666742
29867,29.867,0.000888864,0.02666592
29868,29.868,0.000888813,0.02666439
29869,29.869,0.000888762,0.02666286
29870,29.87,0.000888711,0.02666133
29871,29.871,0.00088866,0.0266598
29872,29.872,0.000888609,0.026658269999999998
29873,29.873,0.000888558,0.02665674
29874,29.874,0.000888508,0.02665524
29875,29.875,0.000888457,0.02665371
29876,29.876,0.000888406,0.02665218
29877,29.877,0.000888355,0.026650649999999998
29878,29.878,0.000888304,0.026649120000000002
29879,29.879,0.000888253,0.02664759
29880,29.88,0.000888203,0.026646089999999997
29881,29.881,0.000888152,0.02664456
29882,29.882,0.000888101,0.026643029999999998
29883,29.883,0.00088805,0.026641500000000002
29884,29.884,0.000887999,0.02663997
29885,29.885,0.000887949,0.026638469999999997
29886,29.886,0.000887898,0.02663694
29887,29.887,0.000887847,0.026635409999999998
29888,29.888,0.000887796,0.026633880000000002
29889,29.889,0.000887745,0.02663235
29890,29.89,0.000887695,0.026630849999999998
29891,29.891,0.000887644,0.02662932
29892,29.892,0.000887593,0.02662779
29893,29.893,0.000887542,0.02662626
29894,29.894,0.000887491,0.02662473
29895,29.895,0.000887441,0.02662323
29896,29.896,0.00088739,0.0266217
29897,29.897,0.000887339,0.02662017
29898,29.898,0.000887288,0.02661864
29899,29.899,0.000887237,0.02661711
29900,29.9,0.000887187,0.02661561
29901,29.901,0.000887136,0.02661408
29902,29.902,0.000887085,0.026612550000000002
29903,29.903,0.000887034,0.02661102
29904,29.904,0.000886984,0.026609519999999998
29905,29.905,0.000886933,0.02660799
29906,29.906,0.000886882,0.02660646
29907,29.907,0.000886831,0.026604930000000002
29908,29.908,0.000886781,0.02660343
29909,29.909,0.00088673,0.026601899999999998
29910,29.91,0.000886679,0.02660037
29911,29.911,0.000886628,0.02659884
29912,29.912,0.000886578,0.026597339999999997
29913,29.913,0.000886527,0.02659581
29914,29.914,0.000886476,0.026594279999999998
29915,29.915,0.000886425,0.026592750000000002
29916,29.916,0.000886375,0.02659125
29917,29.917,0.000886324,0.026589719999999997
29918,29.918,0.000886273,0.02658819
29919,29.919,0.000886223,0.02658669
29920,29.92,0.000886172,0.02658516
29921,29.921,0.000886121,0.02658363
29922,29.922,0.00088607,0.0265821
29923,29.923,0.00088602,0.0265806
29924,29.924,0.000885969,0.02657907
29925,29.925,0.000885918,0.02657754
29926,29.926,0.000885868,0.026576040000000002
29927,29.927,0.000885817,0.02657451
29928,29.928,0.000885766,0.02657298
29929,29.929,0.000885716,0.02657148
29930,29.93,0.000885665,0.02656995
29931,29.931,0.000885614,0.02656842
29932,29.932,0.000885564,0.02656692
29933,29.933,0.000885513,0.02656539
29934,29.934,0.000885462,0.026563859999999998
29935,29.935,0.000885412,0.02656236
29936,29.936,0.000885361,0.02656083
29937,29.937,0.00088531,0.0265593
29938,29.938,0.00088526,0.0265578
29939,29.939,0.000885209,0.02655627
29940,29.94,0.000885158,0.02655474
29941,29.941,0.000885108,0.02655324
29942,29.942,0.000885057,0.02655171
29943,29.943,0.000885006,0.02655018
29944,29.944,0.000884956,0.02654868
29945,29.945,0.000884905,0.02654715
29946,29.946,0.000884854,0.02654562
29947,29.947,0.000884804,0.02654412
29948,29.948,0.000884753,0.026542589999999998
29949,29.949,0.000884703,0.02654109
29950,29.95,0.000884652,0.02653956
29951,29.951,0.000884601,0.02653803
29952,29.952,0.000884551,0.02653653
29953,29.953,0.0008845,0.026535
29954,29.954,0.000884449,0.02653347
29955,29.955,0.000884399,0.026531970000000002
29956,29.956,0.000884348,0.02653044
29957,29.957,0.000884298,0.02652894
29958,29.958,0.000884247,0.02652741
29959,29.959,0.000884196,0.026525879999999998
29960,29.96,0.000884146,0.02652438
29961,29.961,0.000884095,0.02652285
29962,29.962,0.000884045,0.02652135
29963,29.963,0.000883994,0.02651982
29964,29.964,0.000883943,0.02651829
29965,29.965,0.000883893,0.02651679
29966,29.966,0.000883842,0.026515260000000002
29967,29.967,0.000883792,0.02651376
29968,29.968,0.000883741,0.026512229999999998
29969,29.969,0.000883691,0.02651073
29970,29.97,0.00088364,0.0265092
29971,29.971,0.000883589,0.02650767
29972,29.972,0.000883539,0.026506170000000003
29973,29.973,0.000883488,0.02650464
29974,29.974,0.000883438,0.026503139999999998
29975,29.975,0.000883387,0.026501610000000002
29976,29.976,0.000883337,0.02650011
29977,29.977,0.000883286,0.02649858
29978,29.978,0.000883236,0.02649708
29979,29.979,0.000883185,0.02649555
29980,29.98,0.000883134,0.02649402
29981,29.981,0.000883084,0.026492520000000002
29982,29.982,0.000883033,0.02649099
29983,29.983,0.000882983,0.02648949
29984,29.984,0.000882932,0.02648796
29985,29.985,0.000882882,0.02648646
29986,29.986,0.000882831,0.02648493
29987,29.987,0.000882781,0.026483430000000002
29988,29.988,0.00088273,0.0264819
29989,29.989,0.00088268,0.0264804
29990,29.99,0.000882629,0.02647887
29991,29.991,0.000882579,0.02647737
29992,29.992,0.000882528,0.02647584
29993,29.993,0.000882478,0.02647434
29994,29.994,0.000882427,0.02647281
29995,29.995,0.000882377,0.02647131
29996,29.996,0.000882326,0.026469780000000002
29997,29.997,0.000882276,0.02646828
29998,29.998,0.000882225,0.02646675
29999,29.999,0.000882175,0.02646525
30000,30.0,0.000882124,0.02646372
30001,30.001,0.000882074,0.02646222
30002,30.002,0.000882024,0.02646072
30003,30.003,0.000881973,0.02645919
30004,30.004,0.000881923,0.02645769
30005,30.005,0.000881873,0.02645619
30006,30.006,0.000881823,0.02645469
30007,30.007,0.000881772,0.02645316
30008,30.008,0.000881722,0.026451660000000002
30009,30.009,0.000881672,0.02645016
30010,30.01,0.000881622,0.02644866
30011,30.011,0.000881571,0.026447130000000003
30012,30.012,0.000881521,0.02644563
30013,30.013,0.000881471,0.02644413
30014,30.014,0.00088142,0.026442599999999997
30015,30.015,0.00088137,0.026441100000000002
30016,30.016,0.00088132,0.0264396
30017,30.017,0.00088127,0.0264381
30018,30.018,0.000881219,0.02643657
30019,30.019,0.000881169,0.02643507
30020,30.02,0.000881119,0.02643357
30021,30.021,0.000881069,0.02643207
30022,30.022,0.000881018,0.02643054
30023,30.023,0.000880968,0.02642904
30024,30.024,0.000880918,0.02642754
30025,30.025,0.000880868,0.02642604
30026,30.026,0.000880818,0.02642454
30027,30.027,0.000880767,0.02642301
30028,30.028,0.000880717,0.026421510000000002
30029,30.029,0.000880667,0.02642001
30030,30.03,0.000880617,0.02641851
30031,30.031,0.000880566,0.026416980000000003
30032,30.032,0.000880516,0.02641548
30033,30.033,0.000880466,0.02641398
30034,30.034,0.000880416,0.02641248
30035,30.035,0.000880366,0.02641098
30036,30.036,0.000880315,0.02640945
30037,30.037,0.000880265,0.02640795
30038,30.038,0.000880215,0.026406449999999998
30039,30.039,0.000880165,0.02640495
30040,30.04,0.000880115,0.02640345
30041,30.041,0.000880064,0.02640192
30042,30.042,0.000880014,0.02640042
30043,30.043,0.000879964,0.02639892
30044,30.044,0.000879914,0.026397419999999998
30045,30.045,0.000879864,0.02639592
30046,30.046,0.000879814,0.026394420000000002
30047,30.047,0.000879763,0.02639289
30048,30.048,0.000879713,0.026391389999999997
30049,30.049,0.000879663,0.026389890000000003
30050,30.05,0.000879613,0.02638839
30051,30.051,0.000879563,0.02638689
30052,30.052,0.000879513,0.026385389999999998
30053,30.053,0.000879463,0.02638389
30054,30.054,0.000879412,0.02638236
30055,30.055,0.000879362,0.02638086
30056,30.056,0.000879312,0.02637936
30057,30.057,0.000879262,0.02637786
30058,30.058,0.000879212,0.026376359999999998
30059,30.059,0.000879162,0.02637486
30060,30.06,0.000879112,0.026373360000000002
30061,30.061,0.000879061,0.02637183
30062,30.062,0.000879011,0.026370329999999997
30063,30.063,0.000878961,0.026368830000000003
30064,30.064,0.000878911,0.02636733
30065,30.065,0.000878861,0.02636583
30066,30.066,0.000878811,0.02636433
30067,30.067,0.000878761,0.02636283
30068,30.068,0.000878711,0.02636133
30069,30.069,0.000878661,0.02635983
30070,30.07,0.00087861,0.0263583
30071,30.071,0.00087856,0.0263568
30072,30.072,0.00087851,0.026355299999999998
30073,30.073,0.00087846,0.0263538
30074,30.074,0.00087841,0.026352300000000002
30075,30.075,0.00087836,0.0263508
30076,30.076,0.00087831,0.0263493
30077,30.077,0.00087826,0.026347799999999998
30078,30.078,0.00087821,0.0263463
30079,30.079,0.00087816,0.0263448
30080,30.08,0.00087811,0.0263433
30081,30.081,0.00087806,0.0263418
30082,30.082,0.000878009,0.02634027
30083,30.083,0.000877959,0.02633877
30084,30.084,0.000877909,0.02633727
30085,30.085,0.000877859,0.02633577
30086,30.086,0.000877809,0.02633427
30087,30.087,0.000877759,0.02633277
30088,30.088,0.000877709,0.026331269999999997
30089,30.089,0.000877659,0.026329770000000002
30090,30.09,0.000877609,0.02632827
30091,30.091,0.000877559,0.02632677
30092,30.092,0.000877509,0.026325269999999998
30093,30.093,0.000877459,0.02632377
30094,30.094,0.000877409,0.026322270000000002
30095,30.095,0.000877359,0.02632077
30096,30.096,0.000877309,0.026319270000000002
30097,30.097,0.000877259,0.02631777
30098,30.098,0.000877209,0.02631627
30099,30.099,0.000877159,0.026314769999999998
30100,30.1,0.000877109,0.02631327
30101,30.101,0.000877059,0.02631177
30102,30.102,0.000877009,0.02631027
30103,30.103,0.000876959,0.02630877
30104,30.104,0.000876909,0.02630727
30105,30.105,0.000876859,0.02630577
30106,30.106,0.000876809,0.02630427
30107,30.107,0.000876759,0.02630277
30108,30.108,0.000876709,0.02630127
30109,30.109,0.000876659,0.02629977
30110,30.11,0.000876609,0.02629827
30111,30.111,0.000876559,0.026296769999999997
30112,30.112,0.000876509,0.026295270000000003
30113,30.113,0.000876459,0.02629377
30114,30.114,0.000876409,0.02629227
30115,30.115,0.000876359,0.026290769999999998
30116,30.116,0.000876309,0.02628927
30117,30.117,0.000876259,0.02628777
30118,30.118,0.000876209,0.02628627
30119,30.119,0.000876159,0.026284770000000002
30120,30.12,0.000876109,0.02628327
30121,30.121,0.000876059,0.02628177
30122,30.122,0.000876009,0.026280269999999998
30123,30.123,0.000875959,0.02627877
30124,30.124,0.000875909,0.026277270000000002
30125,30.125,0.000875859,0.02627577
30126,30.126,0.000875809,0.02627427
30127,30.127,0.000875759,0.02627277
30128,30.128,0.000875709,0.02627127
30129,30.129,0.00087566,0.0262698
30130,30.13,0.00087561,0.026268299999999998
30131,30.131,0.00087556,0.0262668
30132,30.132,0.00087551,0.026265300000000002
30133,30.133,0.00087546,0.0262638
30134,30.134,0.00087541,0.0262623
30135,30.135,0.00087536,0.0262608
30136,30.136,0.00087531,0.0262593
30137,30.137,0.00087526,0.0262578
30138,30.138,0.00087521,0.0262563
30139,30.139,0.00087516,0.026254800000000002
30140,30.14,0.00087511,0.0262533
30141,30.141,0.000875061,0.02625183
30142,30.142,0.000875011,0.02625033
30143,30.143,0.000874961,0.026248829999999997
30144,30.144,0.000874911,0.02624733
30145,30.145,0.000874861,0.02624583
30146,30.146,0.000874811,0.02624433
30147,30.147,0.000874761,0.02624283
30148,30.148,0.000874711,0.02624133
30149,30.149,0.000874661,0.02623983
30150,30.15,0.000874612,0.02623836
30151,30.151,0.000874562,0.026236859999999997
30152,30.152,0.000874512,0.02623536
30153,30.153,0.000874462,0.02623386
30154,30.154,0.000874412,0.02623236
30155,30.155,0.000874362,0.026230859999999998
30156,30.156,0.000874312,0.02622936
30157,30.157,0.000874263,0.02622789
30158,30.158,0.000874213,0.02622639
30159,30.159,0.000874163,0.026224889999999997
30160,30.16,0.000874113,0.026223390000000003
30161,30.161,0.000874063,0.02622189
30162,30.162,0.000874013,0.02622039
30163,30.163,0.000873963,0.026218889999999998
30164,30.164,0.000873914,0.02621742
30165,30.165,0.000873864,0.02621592
30166,30.166,0.000873814,0.02621442
30167,30.167,0.000873764,0.02621292
30168,30.168,0.000873714,0.026211420000000003
30169,30.169,0.000873664,0.02620992
30170,30.17,0.000873615,0.02620845
30171,30.171,0.000873565,0.02620695
30172,30.172,0.000873515,0.026205449999999998
30173,30.173,0.000873465,0.02620395
30174,30.174,0.000873415,0.02620245
30175,30.175,0.000873366,0.02620098
30176,30.176,0.000873316,0.026199479999999997
30177,30.177,0.000873266,0.026197980000000003
30178,30.178,0.000873216,0.02619648
30179,30.179,0.000873166,0.02619498
30180,30.18,0.000873117,0.02619351
30181,30.181,0.000873067,0.02619201
30182,30.182,0.000873017,0.02619051
30183,30.183,0.000872967,0.02618901
30184,30.184,0.000872917,0.026187509999999997
30185,30.185,0.000872868,0.026186039999999997
30186,30.186,0.000872818,0.02618454
30187,30.187,0.000872768,0.02618304
30188,30.188,0.000872718,0.02618154
30189,30.189,0.000872669,0.02618007
30190,30.19,0.000872619,0.02617857
30191,30.191,0.000872569,0.02617707
30192,30.192,0.000872519,0.02617557
30193,30.193,0.00087247,0.0261741
30194,30.194,0.00087242,0.0261726
30195,30.195,0.00087237,0.0261711
30196,30.196,0.00087232,0.0261696
30197,30.197,0.000872271,0.026168129999999998
30198,30.198,0.000872221,0.02616663
30199,30.199,0.000872171,0.02616513
30200,30.2,0.000872121,0.02616363
30201,30.201,0.000872072,0.02616216
30202,30.202,0.000872022,0.02616066
30203,30.203,0.000871972,0.02615916
30204,30.204,0.000871922,0.02615766
30205,30.205,0.000871873,0.02615619
30206,30.206,0.000871823,0.026154689999999998
30207,30.207,0.000871773,0.02615319
30208,30.208,0.000871724,0.02615172
30209,30.209,0.000871674,0.026150220000000002
30210,30.21,0.000871624,0.02614872
30211,30.211,0.000871574,0.02614722
30212,30.212,0.000871525,0.02614575
30213,30.213,0.000871475,0.02614425
30214,30.214,0.000871425,0.02614275
30215,30.215,0.000871376,0.02614128
30216,30.216,0.000871326,0.026139779999999998
30217,30.217,0.000871276,0.02613828
30218,30.218,0.000871226,0.026136780000000002
30219,30.219,0.000871177,0.02613531
30220,30.22,0.000871127,0.02613381
30221,30.221,0.000871077,0.026132310000000002
30222,30.222,0.000871028,0.026130840000000002
30223,30.223,0.000870978,0.02612934
30224,30.224,0.000870928,0.02612784
30225,30.225,0.000870879,0.02612637
30226,30.226,0.000870829,0.02612487
30227,30.227,0.000870779,0.02612337
30228,30.228,0.00087073,0.0261219
30229,30.229,0.00087068,0.0261204
30230,30.23,0.00087063,0.026118899999999997
30231,30.231,0.000870581,0.02611743
30232,30.232,0.000870531,0.02611593
30233,30.233,0.000870481,0.02611443
30234,30.234,0.000870432,0.026112959999999998
30235,30.235,0.000870382,0.02611146
30236,30.236,0.000870333,0.02610999
30237,30.237,0.000870283,0.02610849
30238,30.238,0.000870233,0.02610699
30239,30.239,0.000870184,0.02610552
30240,30.24,0.000870134,0.02610402
30241,30.241,0.000870084,0.02610252
30242,30.242,0.000870035,0.02610105
30243,30.243,0.000869985,0.02609955
30244,30.244,0.000869936,0.02609808
30245,30.245,0.000869886,0.02609658
30246,30.246,0.000869836,0.02609508
30247,30.247,0.000869787,0.02609361
30248,30.248,0.000869737,0.026092109999999998
30249,30.249,0.000869687,0.02609061
30250,30.25,0.000869638,0.02608914
30251,30.251,0.000869588,0.026087640000000002
30252,30.252,0.000869539,0.02608617
30253,30.253,0.000869489,0.02608467
30254,30.254,0.000869439,0.02608317
30255,30.255,0.00086939,0.026081700000000003
30256,30.256,0.00086934,0.0260802
30257,30.257,0.000869291,0.02607873
30258,30.258,0.000869241,0.02607723
30259,30.259,0.000869192,0.02607576
30260,30.26,0.000869142,0.026074260000000002
30261,30.261,0.000869092,0.02607276
30262,30.262,0.000869043,0.02607129
30263,30.263,0.000868993,0.02606979
30264,30.264,0.000868944,0.02606832
30265,30.265,0.000868894,0.02606682
30266,30.266,0.000868845,0.02606535
30267,30.267,0.000868795,0.02606385
30268,30.268,0.000868745,0.026062349999999998
30269,30.269,0.000868696,0.026060879999999998
30270,30.27,0.000868646,0.02605938
30271,30.271,0.000868597,0.02605791
30272,30.272,0.000868547,0.02605641
30273,30.273,0.000868498,0.02605494
30274,30.274,0.000868448,0.026053439999999997
30275,30.275,0.000868399,0.026051969999999997
30276,30.276,0.000868349,0.02605047
30277,30.277,0.0008683,0.026049
30278,30.278,0.00086825,0.0260475
30279,30.279,0.000868201,0.026046029999999998
30280,30.28,0.000868151,0.02604453
30281,30.281,0.000868102,0.02604306
30282,30.282,0.000868052,0.026041560000000002
30283,30.283,0.000868002,0.02604006
30284,30.284,0.000867953,0.02603859
30285,30.285,0.000867903,0.02603709
30286,30.286,0.000867854,0.026035620000000002
30287,30.287,0.000867804,0.02603412
30288,30.288,0.000867755,0.02603265
30289,30.289,0.000867705,0.02603115
30290,30.29,0.000867656,0.02602968
30291,30.291,0.000867606,0.02602818
30292,30.292,0.000867557,0.02602671
30293,30.293,0.000867507,0.02602521
30294,30.294,0.000867458,0.02602374
30295,30.295,0.000867409,0.02602227
30296,30.296,0.000867359,0.02602077
30297,30.297,0.00086731,0.026019300000000002
30298,30.298,0.00086726,0.0260178
30299,30.299,0.000867211,0.02601633
30300,30.3,0.000867161,0.02601483
30301,30.301,0.000867112,0.02601336
30302,30.302,0.000867062,0.02601186
30303,30.303,0.000867013,0.02601039
30304,30.304,0.000866963,0.02600889
30305,30.305,0.000866914,0.02600742
30306,30.306,0.000866864,0.02600592
30307,30.307,0.000866815,0.02600445
30308,30.308,0.000866765,0.02600295
30309,30.309,0.000866716,0.02600148
30310,30.31,0.000866667,0.02600001
30311,30.311,0.000866617,0.02599851
30312,30.312,0.000866568,0.02599704
30313,30.313,0.000866518,0.02599554
30314,30.314,0.000866469,0.02599407
30315,30.315,0.000866419,0.02599257
30316,30.316,0.00086637,0.0259911
30317,30.317,0.000866321,0.02598963
30318,30.318,0.000866271,0.025988129999999998
30319,30.319,0.000866222,0.02598666
30320,30.32,0.000866172,0.02598516
30321,30.321,0.000866123,0.02598369
30322,30.322,0.000866073,0.02598219
30323,30.323,0.000866024,0.02598072
30324,30.324,0.000865975,0.02597925
30325,30.325,0.000865925,0.02597775
30326,30.326,0.000865876,0.02597628
30327,30.327,0.000865826,0.02597478
30328,30.328,0.000865777,0.02597331
30329,30.329,0.000865728,0.02597184
30330,30.33,0.000865678,0.02597034
30331,30.331,0.000865629,0.02596887
30332,30.332,0.000865579,0.02596737
30333,30.333,0.00086553,0.0259659
30334,30.334,0.000865481,0.02596443
30335,30.335,0.000865431,0.02596293
30336,30.336,0.000865382,0.025961460000000002
30337,30.337,0.000865333,0.025959990000000002
30338,30.338,0.000865283,0.02595849
30339,30.339,0.000865234,0.02595702
30340,30.34,0.000865184,0.02595552
30341,30.341,0.000865135,0.02595405
30342,30.342,0.000865086,0.025952580000000003
30343,30.343,0.000865036,0.02595108
30344,30.344,0.000864987,0.02594961
30345,30.345,0.000864938,0.02594814
30346,30.346,0.000864888,0.02594664
30347,30.347,0.000864839,0.02594517
30348,30.348,0.00086479,0.0259437
30349,30.349,0.00086474,0.025942200000000002
30350,30.35,0.000864691,0.02594073
30351,30.351,0.000864642,0.02593926
30352,30.352,0.000864592,0.025937759999999997
30353,30.353,0.000864543,0.025936289999999997
30354,30.354,0.000864494,0.02593482
30355,30.355,0.000864444,0.02593332
30356,30.356,0.000864395,0.02593185
30357,30.357,0.000864346,0.02593038
30358,30.358,0.000864296,0.025928879999999998
30359,30.359,0.000864247,0.025927409999999998
30360,30.36,0.000864198,0.02592594
30361,30.361,0.000864148,0.02592444
30362,30.362,0.000864099,0.02592297
30363,30.363,0.00086405,0.0259215
30364,30.364,0.000864,0.02592
30365,30.365,0.000863951,0.02591853
30366,30.366,0.000863902,0.025917060000000002
30367,30.367,0.000863853,0.025915590000000002
30368,30.368,0.000863803,0.02591409
30369,30.369,0.000863754,0.02591262
30370,30.37,0.000863705,0.02591115
30371,30.371,0.000863655,0.02590965
30372,30.372,0.000863606,0.025908180000000003
30373,30.373,0.000863557,0.02590671
30374,30.374,0.000863508,0.02590524
30375,30.375,0.000863458,0.02590374
30376,30.376,0.000863409,0.025902269999999998
30377,30.377,0.00086336,0.025900799999999998
30378,30.378,0.00086331,0.0258993
30379,30.379,0.000863261,0.02589783
30380,30.38,0.000863212,0.02589636
30381,30.381,0.000863163,0.02589489
30382,30.382,0.000863113,0.02589339
30383,30.383,0.000863064,0.02589192
30384,30.384,0.000863015,0.02589045
30385,30.385,0.000862966,0.02588898
30386,30.386,0.000862916,0.02588748
30387,30.387,0.000862867,0.02588601
30388,30.388,0.000862818,0.02588454
30389,30.389,0.000862769,0.02588307
30390,30.39,0.000862719,0.02588157
30391,30.391,0.00086267,0.0258801
30392,30.392,0.000862621,0.02587863
30393,30.393,0.000862572,0.02587716
30394,30.394,0.000862523,0.02587569
30395,30.395,0.000862473,0.02587419
30396,30.396,0.000862424,0.02587272
30397,30.397,0.000862375,0.02587125
30398,30.398,0.000862326,0.02586978
30399,30.399,0.000862276,0.02586828
30400,30.4,0.000862227,0.02586681
30401,30.401,0.000862178,0.02586534
30402,30.402,0.000862129,0.02586387
30403,30.403,0.00086208,0.0258624
30404,30.404,0.00086203,0.0258609
30405,30.405,0.000861981,0.025859430000000003
30406,30.406,0.000861932,0.025857960000000003
30407,30.407,0.000861883,0.02585649
30408,30.408,0.000861834,0.02585502
30409,30.409,0.000861784,0.025853519999999998
30410,30.41,0.000861735,0.025852049999999998
30411,30.411,0.000861686,0.025850579999999998
30412,30.412,0.000861637,0.025849109999999998
30413,30.413,0.000861588,0.02584764
30414,30.414,0.000861539,0.02584617
30415,30.415,0.000861489,0.02584467
30416,30.416,0.00086144,0.0258432
30417,30.417,0.000861391,0.02584173
30418,30.418,0.000861342,0.02584026
30419,30.419,0.000861293,0.02583879
30420,30.42,0.000861244,0.02583732
30421,30.421,0.000861194,0.025835820000000002
30422,30.422,0.000861145,0.02583435
30423,30.423,0.000861096,0.02583288
30424,30.424,0.000861047,0.02583141
30425,30.425,0.000860998,0.02582994
30426,30.426,0.000860949,0.02582847
30427,30.427,0.000860899,0.02582697
30428,30.428,0.00086085,0.0258255
30429,30.429,0.000860801,0.02582403
30430,30.43,0.000860752,0.02582256
30431,30.431,0.000860703,0.025821089999999998
30432,30.432,0.000860654,0.025819619999999998
30433,30.433,0.000860605,0.025818149999999998
30434,30.434,0.000860556,0.025816679999999998
